0	Balik kampung ni, super hot!
1	Cycling trip, sembawang, yishun, mandai, zoo, kranji,woodlands, sembawang...
2	Family day
3	這幾天在沙巴的旅行，遇到一些蠻有趣的事情。開始前幾天在民宿遇上很多來自某大國的房客。晚餐(自助式)時間到了，大家都在餐廳等著，民宿老闆一把第一道菜端出來，大國的兄弟姐妹大嫂大叔馬上衝上前去搶，不到幾分鐘所有的魚，肉都被搶光了。這時，蝗蟲A 還跑過來對蝗蟲B說'你們這班蝗蟲手腳怎麼那麼快'.其他的馬來家庭房客全部傻眼，民宿老闆也三條線。吃飯時，蝗蟲們邊吃邊大聲聊天(可說是用吵架的聲量在聊天)，馬來房客更傻眼，還以為發生了什麼事。相比之下，今天的自助式午餐就平靜多了，老外+港人+本地人，大家都會拍隊，菜也不敢夾太多擔心後面的人不夠吃。本地人還會讓外國人先拿完，他們排最後。但不可否認的是，蝗蟲的消費能力真驚人，一下子就把當地人的魚獲全買光。對當地的經濟貢獻不小。真叫人又愛又恨。
4	First time here
5	Lunch
6	A small town
7	null
8	Nanyang academy of fine arts fundraising gala dinner
9	出去走走...到國境之南!
10	Super hot
11	好想去seven買冰淇淋吃
12	Majulah Singapura!
13	null
14	Peaceful night
15	Playing badminton
16	day 9 鹿港-台南市，165km, 今天7點從鹿港出發，先是走台19,後來聽家慶說台19較遠，所以換到台1線。到台南市已經快8pm.今天是環島的最後一晚，明早回高雄就算完成我的單車環島夢了。
17	阿扁槍擊案住的醫院？
18	休息一下，再往前衝!
19	到嘉義了！來吃好料，火雞肉絲飯，蒜泥鮮蚵，紅燒豬腳，紫菜魚湯!贊到爆! 台灣真好!吃飽後要趕路衝到台南。
20	還有21km 到嘉義
21	來到彰化當然要來吃個肉圓，吃完繼續趕路南下。
22	day 8 - 新竹市-鹿港，早上8點離開清大，走西濱南下前往鹿港。 西濱比台一線好走，車少，交通燈少，路也比較平。路上有個中年男騎機車前後載著兩個女兒，經過我身邊時特地放慢速度給我加油打氣。還有路途中遇到很多一樣是單車環島的車友，都會互相給對方加油打氣。難怪有人說，台灣最美的風景是人。
23	來到我高中時期的偶像羅大佑的家鄉-鹿港小鎮。今晚騎單車夜遊鹿港鎮。
24	剛跟evan，evan嫂還有3個可愛的千金吃飯。真是太開心了。
25	快到新竹了
26	在7-11休息，順便拉屎，結果發現洗手間裡沒衛生紙，我的衛生紙也放在外面的單車。所以只好。。。
27	day 6- 礁溪-台北市，終於把傳說中九彎十八拐的北宜公路騎完。這條路是環島以來騎過最難騎的一條路。騎後的感想是以後千萬不要再騎這條路了。
28	傳說中九彎十八拐的北宜公路，果然很難騎。到頭城鎮了，休息後繼續前進。
29	明天挑戰北宜公路!
30	having seafood lunch with 小邱,家慶&阿傑(new hk friend).
31	day 4 - 池上-花蓮市，累到爆!
32	lunch 凃媽媽肉棕+四神湯。吃飽後要趕路騎到花蓮市。好累!
33	今晚在池上吃池上便當。希望明天不會再有逆風。
34	昨天熱到快中暑，今天竟然冷到發抖 $#%@&
35	having lunch at 7-11
36	null
37	null
38	null
39	null
40	null
41	National day dinner 新加坡國慶晚宴
42	null
43	Seafood buffet
44	null
45	null
46	null
47	null
48	null
49	null
50	null
51	null
52	null
53	null
54	null
55	null
56	通商中國獎晚宴
57	null
58	null
59	那些年，我們一起追的女孩。。。
60	null
61	null
62	null
63	null
64	null
65	null
66	null
67	null
68	null
69	null
70	null
71	null
72	null
73	null
74	Playing badminton with zte and starhub guys
75	null
76	null
77	null
78	null
79	null
80	有沙有水
81	有沙有水
82	null
83	有沙有水
84	有沙有水
85	null
86	有沙有水
87	null
88	有沙有水
89	有沙有水
90	null
91	風好涼
92	仙草冰
93	Cousin from Germany
94	吃吃吃
95	null
96	聖誕快樂
97	null
98	null
99	聖誕快樂
100	null
101	聖誕快樂
102	null
103	聖誕快樂
104	聖誕快樂
105	null
106	null
107	null
108	null
109	Family gathering
110	Cousin Hassan
111	Lunch with David's cousin.
112	null
113	吃吃吃
114	直接坐著睡!
115	Fufu 新家
116	Fufu 新家
117	Fufu入厝.
118	My good friends ， we are going back to Tw
119	Fei is having dinner with uncle Ken
120	Ken Thong is in Sin.
121	LKY
122	27th
123	null
124	This babe's head is polished
125	null
126	null
127	null
128	null
129	null
130	null
131	null
132	null
133	cab 快來,趕著回去抱女兒！
134	null
135	null
136	null
137	期待依萱1月23日平安出生，麻咪幫妳鋪好床咯^_^
138	null
139	null
140	null
141	null
142	Dinner at Thai express
143	You are the apple of my eye
144	null
145	null
146	null
147	First time baby Janice in Hospital:(
148	null
149	My Favorite,yumyum
150	null
151	Finally peaceful birthday lunch with good friends and sister
152	null
153	null
154	Good morning breakfast:)
155	null
156	Long time no see
157	They play with golf car,I play with my pram^^
158	父女兩在看什麼....TV
159	null
160	Janice can only watching us eating^^
161	null
162	null
163	null
164	null
165	好久不見
166	Spend beatiful day with beautiful wife
167	Checked in in beijing
168	null
169	Never been so early for breaky
170	null
171	Thank you peterson for taking me into cathay the wing... Had a nice shower
172	First class lounge with the big boss, he is relaxed...i am on my toes
173	Yummy brunch  — 和 Natalie Wang 和另一個人 在 Crabapple Kitchen 。
174	Arriving holiday house 10pm, run away 2am...this mini holiday is too mini!! 一家大小半夜2點落跑是怎樣><' — 在 Birchwood House Warburton 。
175	早上吃小小，晚上吃多多，Mont Albert rd 很美°
176	Coffee n pancakes ... Berry niceeeeee
177	Mark....盡量吃
178	Wine tasting at Yarra Yerring is sooo worth the $5, love that place, got so drunk!
179	早餐!
180	年度家庭聚會:)
181	Man's talk and late dinner
182	null
183	null
184	Chilled Saturday, heat go away! Tim, sit outside, we sit inside.
185	百來不厭
186	Mini holiday !
187	null
188	Jonathon and jasmine only birthday dinner — 在 France Soir 。
189	來吃我的最愛－生日聖誕大餐
190	null
191	null
192	null
193	null
194	Tiffany mums get together — 和 Wendy Negoro 和另一個人 在 The Mess Hall 。
195	null
196	null
197	null
198	Yum....
199	Yum Cha-Happy
200	null
201	null
202	null
203	Today is officially 3 month！our little baby made it！Hooray！
204	null
205	謝謝P哥的愛心宵夜,超好吃!
206	null
207	null
208	null
209	null
210	真的很好吃！！
211	null
212	finally arrived at singapore... so humid....but i like this hotel...:) 3 more days then home!
213	To hk!
214	null
215	null
216	At Italian hill get away with our 2 boys.. Soooo chillaxing
217	null
218	null
219	null
220	null
221	null
222	Good afternoon meal..yum
223	我的最愛鐵板燒ya！
224	Love the scallops here, had 2 servings, took me 3 years to come back!
225	null
226	Arrive at the peaceful auckland
227	null
228	null
229	null
230	null
231	Beautiful day
232	null
233	null
234	null
235	null
236	null
237	吃飽了上班去囉！
238	null
239	null
240	null
241	null
242	null
243	null
244	3ducks cafe
245	原來選美比comedy 好笑多囉…
246	周杰倫 and me
247	null
248	null
249	null
250	null
251	買不起BMW沒關係，來吃我的最愛^^
252	Ace dinner
253	就是愛吃koko
254	吃粽子唷！
255	null
256	阿妹演唱會 墨爾本 站
257	null
258	我愛百歲酒:)
259	沒吃飽來吃甜點
260	null
261	null
262	After 5 hrs,finally...
263	With Frank Hong the one with no fb
264	怡保河粉 魚片laksa
265	null
266	Latte and long macchiato
267	null
268	˙
269	null
270	null
271	Is this where we will hang out in 2 yrs time?
272	null
273	null
274	這裡也有更衣室!
275	出社會靠的果然是一張嘴，把SPA工作人員逗的很開心換來的就是七折優惠，我真是太有才了!
276	第一次到陽明山
277	Sweet!
278	我怎麼又來空姊休息室了???
279	又要出發韓國，每去ㄧ次就變帥ㄧ點。
280	果然又喝多了，恐佈的韓國人！
281	不知要先整鼻子还是抽脂
282	準備出發韓國整型！
